Reference, Cell Type, Cell Name, Count
"BM_IC_small_dark","Interior","Solstheim, Gronn",10
"BM_IC_small_dark","Interior","Solstheim, Rimhull",3
"BM_IC_small_dark","Interior","Solstheim, Solvjord",2
"BM_IC_small_dark","Interior","Solstheim, Ulfgar the Unending's Dwelling",2
"BM_IC_small_green","Interior","Solstheim, Bjorn",3
"BM_IC_small_green","Interior","Solstheim, Castle Karstaag, Banquet Hall",1
"BM_IC_small_green","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",5
"BM_IC_small_green","Interior","Solstheim, Castle Karstaag, Throne Room",4
"BM_IC_small_green","Interior","Solstheim, Caves of Fjalding",2
"BM_IC_small_green","Interior","Solstheim, Fjell",2
"BM_IC_small_green","Interior","Solstheim, Frossel",3
"BM_IC_small_green","Interior","Solstheim, Gronn",5
"BM_IC_small_green","Interior","Solstheim, Rimhull",3
"BM_IC_small_green","Interior","Solstheim, Solvjord",5
"BM_IC_sno_mound_01","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",2
"BM_IC_sno_mound_01","Interior","Solstheim, Frossel",1
"BM_IC_sno_mound_01","Interior","Solstheim, Legge",1
"BM_IC_sno_mound_01","Interior","Solstheim, Skygge",1
"BM_IC_sno_mound_01","World","Isinfier Plains Region(-20,21)",1
"BM_IC_stalag_01","Interior","Solstheim, Aesliip's Lair",8
"BM_IC_stalag_01","Interior","Solstheim, Aesliip's Lair, Caverns",2
"BM_IC_stalag_01","Interior","Solstheim, Benkongerike",10
"BM_IC_stalag_01","Interior","Solstheim, Bjorn",3
"BM_IC_stalag_01","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",11
"BM_IC_stalag_01","Interior","Solstheim, Caves of Fjalding",5
"BM_IC_stalag_01","Interior","Solstheim, Domme",3
"BM_IC_stalag_01","Interior","Solstheim, Fjell",1
"BM_IC_stalag_01","Interior","Solstheim, Frykte",2
"BM_IC_stalag_01","Interior","Solstheim, Geilir the Mumbling's Dwelling",1
"BM_IC_stalag_01","Interior","Solstheim, Gloomy Cave",1
"BM_IC_stalag_01","Interior","Solstheim, Gronn",7
"BM_IC_stalag_01","Interior","Solstheim, Halls of Penumbra",1
"BM_IC_stalag_01","Interior","Solstheim, Lair of the Udyrfrykte",2
"BM_IC_stalag_01","Interior","Solstheim, Legge",2
"BM_IC_stalag_01","Interior","Solstheim, Rimhull",4
"BM_IC_stalag_01","Interior","Solstheim, Sjobal",3
"BM_IC_stalag_01","Interior","Solstheim, Skygge",2
"BM_IC_stalag_01","Interior","Solstheim, Solvjord",3
"BM_IC_stalag_01","Interior","Solstheim, Ulfgar the Unending's Dwelling",4
"BM_IC_stalag_02","Interior","Solstheim, Benkongerike",10
"BM_IC_stalag_02","Interior","Solstheim, Ulfgar the Unending's Dwelling",2
"BM_IC_stalag_03","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",4
"BM_IC_stalag_03","Interior","Solstheim, Kolfinna's Dwelling",3
"BM_IC_stalag_03","Interior","Solstheim, Lair of the Udyrfrykte",2
"BM_IC_stalag_03","Interior","Solstheim, Legge",3
"BM_IC_stalag_03","Interior","Solstheim, Mortrag Glacier: Entry",1
"BM_IC_stalag_03","Interior","Solstheim, Mortrag Glacier: Huntsman's Hall",4
"BM_IC_stalag_03","Interior","Solstheim, Mortrag Glacier: Inner Ring",1
"BM_IC_stalag_03","Interior","Solstheim, Mortrag Glacier: Outer Ring",1
"BM_IC_stalag_03","Interior","Solstheim, Rimhull",3
"BM_IC_stalag_03","Interior","Solstheim, Solvjord",7
"BM_IC_stalag_03","Interior","Solstheim, Ulfgar the Unending's Dwelling",4
"BM_IC_stalag_04","Interior","Solstheim, Rimhull",1
"BM_IC_stalag_05","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",1
"BM_IC_stalag_05","Interior","Solstheim, Domme",2
"BM_IC_stalag_05","Interior","Solstheim, Frykte",2
"BM_IC_stalag_05","Interior","Solstheim, Kjolver's Dwelling",2
"BM_IC_stalag_05","Interior","Solstheim, Kolfinna's Dwelling",3
"BM_IC_stalag_05","Interior","Solstheim, Legge",1
"BM_IC_stalag_05","Interior","Solstheim, Mortrag Glacier: Entry",1
"BM_IC_stalag_05","Interior","Solstheim, Rimhull",7
"BM_IC_stalag_05","Interior","Solstheim, Solvjord",1
"BM_IC_stalag_05","Interior","Solstheim, Stahlman's Gorge",3
"BM_IC_stalag_05","Interior","Solstheim, Ulfgar the Unending's Dwelling",2
"BM_IC_stalag_06","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",1
"BM_IC_stalag_06","Interior","Solstheim, Kolfinna's Dwelling",6
"BM_IC_stalag_06","Interior","Solstheim, Lair of the Udyrfrykte",3
"BM_IC_stalag_06","Interior","Solstheim, Legge",2
"BM_IC_stalag_06","Interior","Solstheim, Mortrag Glacier: Huntsman's Hall",2
"BM_IC_stalag_06","Interior","Solstheim, Mortrag Glacier: Inner Ring",1
"BM_IC_stalag_06","Interior","Solstheim, Rimhull",3
"BM_IC_stalag_06","Interior","Solstheim, Solvjord",5
"BM_IC_stalag_06","Interior","Solstheim, Ulfgar the Unending's Dwelling",2
"BM_IC_stalag_07","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",8
"BM_IC_stalag_07","Interior","Solstheim, Domme",3
"BM_IC_stalag_07","Interior","Solstheim, Kolfinna's Dwelling",9
"BM_IC_stalag_07","Interior","Solstheim, Lair of the Udyrfrykte",4
"BM_IC_stalag_07","Interior","Solstheim, Legge",11
"BM_IC_stalag_07","Interior","Solstheim, Mortrag Glacier: Huntsman's Hall",1
"BM_IC_stalag_07","Interior","Solstheim, Mortrag Glacier: Inner Ring",4
"BM_IC_stalag_07","Interior","Solstheim, Mortrag Glacier: Outer Ring",2
"BM_IC_stalag_07","Interior","Solstheim, Rimhull",17
"BM_IC_stalag_07","Interior","Solstheim, Solvjord",8
"BM_IC_stalag_07","Interior","Solstheim, Ulfgar the Unending's Dwelling",4
"BM_IC_stalag_08","Interior","Solstheim, Aesliip's Lair, Caverns",6
"BM_IC_stalag_08","Interior","Solstheim, Bjorn",1
"BM_IC_stalag_08","Interior","Solstheim, Castle Karstaag, Banquet Hall",3
"BM_IC_stalag_08","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",4
"BM_IC_stalag_08","Interior","Solstheim, Caves of Fjalding",1
"BM_IC_stalag_08","Interior","Solstheim, Fjell",17
"BM_IC_stalag_08","Interior","Solstheim, Frossel",4
"BM_IC_stalag_08","Interior","Solstheim, Frykte",18
"BM_IC_stalag_08","Interior","Solstheim, Geilir the Mumbling's Dwelling",4
"BM_IC_stalag_08","Interior","Solstheim, Gronn",8
"BM_IC_stalag_08","Interior","Solstheim, Kjolver's Dwelling",11
"BM_IC_stalag_08","Interior","Solstheim, Kolfinna's Dwelling",5
"BM_IC_stalag_08","Interior","Solstheim, Lair of the Udyrfrykte",19
"BM_IC_stalag_08","Interior","Solstheim, Legge",14
"BM_IC_stalag_08","Interior","Solstheim, Mortrag Glacier: Inner Ring",2
"BM_IC_stalag_08","Interior","Solstheim, Mortrag Glacier: Outer Ring",1
"BM_IC_stalag_08","Interior","Solstheim, Rimhull",12
"BM_IC_stalag_08","Interior","Solstheim, Sjobal",1
"BM_IC_stalag_08","Interior","Solstheim, Solvjord",9
"BM_IC_stalag_08","Interior","Solstheim, Stahlman's Gorge",3
"BM_IC_stalag_08","Interior","Solstheim, Ulfgar the Unending's Dwelling",4
"BM_IC_stalag_09_low","Interior","Solstheim, Caves of Fjalding",13
"BM_IC_stalag_09_low","Interior","Solstheim, Legge",5
"BM_IC_stalag_09_low","Interior","Solstheim, Rimhull",5
"BM_IC_stalag_09_low","Interior","Solstheim, Solvjord",15
"BM_IC_straight_long","Interior","Solstheim, Aesliip's Lair",1
"BM_IC_straight_long","Interior","Solstheim, Aesliip's Lair, Caverns",1
"BM_IC_straight_long","Interior","Solstheim, Benkongerike",3
"BM_IC_straight_long","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",5
"BM_IC_straight_long","Interior","Solstheim, Caves of Fjalding",2
"BM_IC_straight_long","Interior","Solstheim, Domme",5
"BM_IC_straight_long","Interior","Solstheim, Fjell",1
"BM_IC_straight_long","Interior","Solstheim, Gronn",4
"BM_IC_straight_long","Interior","Solstheim, Halls of Penumbra",6
"BM_IC_straight_long","Interior","Solstheim, Legge",5
"BM_IC_straight_short","Interior","Solstheim, Aesliip's Lair, Caverns",2
"BM_IC_straight_short","Interior","Solstheim, Bjorn",2
"BM_IC_straight_short","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",4
"BM_IC_straight_short","Interior","Solstheim, Caves of Fjalding",1
"BM_IC_straight_short","Interior","Solstheim, Domme",1
"BM_IC_straight_short","Interior","Solstheim, Gronn",1
"BM_IC_straight_short","Interior","Solstheim, Halls of Penumbra",2
"BM_IC_straight_short","Interior","Solstheim, Lair of the Udyrfrykte",1
"BM_IC_straight_short","Interior","Solstheim, Ulfgar the Unending's Dwelling",1
"BM_IC_transrock_01","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",4
"BM_IC_transrock_01","Interior","Solstheim, Fjell",8
"BM_IC_transrock_01","Interior","Solstheim, Kjolver's Dwelling",6
"BM_IC_transrock_01","Interior","Solstheim, Lair of the Udyrfrykte",2
"BM_IC_transrock_01","Interior","Solstheim, Sjobal",4
"BM_IC_transrock_01","Interior","Solstheim, Solvjord",1
"BM_IC_transrock_01","Interior","Solstheim, Stahlman's Gorge",2
"BM_IC_transrock_01","Interior","Solstheim, Ulfgar the Unending's Dwelling",2
"BM_IC_transrock_02","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",9
"BM_IC_transrock_02","Interior","Solstheim, Caves of Fjalding",5
"BM_IC_transrock_02","Interior","Solstheim, Gronn",1
"BM_IC_transrock_02","Interior","Solstheim, Rimhull",1
"BM_IC_transrock_02","Interior","Solstheim, Sjobal",1
"BM_IC_transrock_02","Interior","Solstheim, Solvjord",3
"BM_IC_transrock_02","Interior","Solstheim, Ulfgar the Unending's Dwelling",7
"BM_IC_transrock_03","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",6
"BM_IC_transrock_03","Interior","Solstheim, Domme",3
"BM_IC_transrock_03","Interior","Solstheim, Fjell",2
"BM_IC_transrock_03","Interior","Solstheim, Lair of the Udyrfrykte",1
"BM_IC_transrock_03","Interior","Solstheim, Legge",3
"BM_IC_transrock_03","Interior","Solstheim, Mortrag Glacier: Inner Ring",6
"BM_IC_transrock_03","Interior","Solstheim, Mortrag Glacier: Outer Ring",4
"BM_IC_turn","Interior","Solstheim, Aesliip's Lair",2
"BM_IC_turn","Interior","Solstheim, Aesliip's Lair, Caverns",9
"BM_IC_turn","Interior","Solstheim, Benkongerike",7
"BM_IC_turn","Interior","Solstheim, Bjorn",3
"BM_IC_turn","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",8
"BM_IC_turn","Interior","Solstheim, Caves of Fjalding",5
"BM_IC_turn","Interior","Solstheim, Domme",5
"BM_IC_turn","Interior","Solstheim, Fjell",3
"BM_IC_turn","Interior","Solstheim, Gronn",7
"BM_IC_turn","Interior","Solstheim, Halls of Penumbra",8
"BM_IC_turn","Interior","Solstheim, Legge",1
"BM_IC_turn","Interior","Solstheim, Ulfgar the Unending's Dwelling",3
"BM_IC_type02_exit_01","Interior","Solstheim, Aesliip's Lair",1
"BM_IC_type02_exit_01","Interior","Solstheim, Frykte",1
"BM_IC_type02_exit_01","Interior","Solstheim, Halls of Penumbra",1
"BM_IC_type02_exit_01","Interior","Solstheim, Lair of the Udyrfrykte",1
"BM_IC_type02_exit_01","Interior","Solstheim, Legge",1
"BM_IC_type02_exit_01","Interior","Solstheim, Stahlman's Gorge",1
"BM_IC_type02_exit_03","Interior","Solstheim, Aesliip's Lair",1
"BM_IC_type02_exit_03","Interior","Solstheim, Benkongerike",1
"BM_IC_type02_exit_03","Interior","Solstheim, Bjorn",1
"BM_IC_type02_exit_03","Interior","Solstheim, Domme",1
"BM_IC_type02_exit_03","Interior","Solstheim, Geilir the Mumbling's Dwelling",1
"BM_IC_type02_exit_03","Interior","Solstheim, Gloomy Cave",1
"BM_IC_type02_exit_03","Interior","Solstheim, Gronn",1
"BM_IC_type02_exit_03","Interior","Solstheim, Kjolver's Dwelling",1
"BM_IC_type02_exit_03","Interior","Solstheim, Sjobal",1
"BM_IC_type02_exit_03","Interior","Solstheim, Ulfgar the Unending's Dwelling",1
"BM_IC_watertunnel_01","Interior","Solstheim, Rimhull",1
"BM_Ice_Wall","Interior","Solstheim, Halls of Penumbra",1
"BM_Imperial Guard","Interior","Fort Frostmoth, Armory",2
"BM_Imperial Guard","Interior","Fort Frostmoth, General Quarters",2
"BM_Imperial Guard","Interior","Fort Frostmoth, General Quarters, Upper Level",3
"BM_Imperial Guard","Interior","Fort Frostmoth, Imperial Cult Shrine",2
"BM_Imperial Guard","Interior","Fort Frostmoth, Prison",2
"BM_Imperial Guard","Interior","Fort Frostmoth, Supply Room",2
"BM_Imperial Guard","World","Fort Frostmoth(-22,17)",5
"BM_Imperial Guard_Carn1","World","Solstheim, Brodir Grove(-23,20)",1
"BM_Imperial Guard_Carn2","World","Isinfier Plains Region(-27,21)",1
"BM_Imperial Guard_Carn3","World","Isinfier Plains Region(-19,20)",1
"BM_KA_bedding","Interior","Solstheim, Castle Karstaag, Karstaag's Chambers",1
"BM_KA_bedding","Interior","Solstheim, Lair of the Udyrfrykte",1
"BM_KA_bluefire","Interior","Solstheim, Castle Karstaag, Banquet Hall",2
"BM_KA_bluefire","Interior","Solstheim, Castle Karstaag, Karstaag's Chambers",2
"BM_KA_bluefire","Interior","Solstheim, Castle Karstaag, Throne Room",2
"BM_KA_bluefire","Interior","Solstheim, Fjell",3
"BM_KA_bluefire_small","Interior","Solstheim, Castle Karstaag, Banquet Hall",7
"BM_KA_bluefire_small","Interior","Solstheim, Castle Karstaag, Karstaag's Chambers",2
"BM_KA_bluefire_small","Interior","Solstheim, Castle Karstaag, Throne Room",2
"BM_KA_chair","Interior","Solstheim, Castle Karstaag, Throne Room",3
"BM_KA_chambers","Interior","Solstheim, Castle Karstaag, Karstaag's Chambers",1
"BM_KA_chandelier","Interior","Solstheim, Castle Karstaag, Banquet Hall",1
"BM_KA_door","Interior","Solstheim, Castle Karstaag, Banquet Hall",1
"BM_KA_door","Interior","Solstheim, Castle Karstaag, Karstaag's Chambers",1
"BM_KA_door","Interior","Solstheim, Castle Karstaag, Throne Room",2
"BM_KA_door_dark","Interior","Solstheim, Aesliip's Lair",1
"BM_KA_door_dark","Interior","Solstheim, Aesliip's Lair, Caverns",1
"BM_KA_door_dark","Interior","Solstheim, Castle Karstaag, Banquet Hall",1
"BM_KA_door_dark","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",1
"BM_KA_door_dark","Interior","Solstheim, Castle Karstaag, Throne Room",1
"BM_KA_door_dark","Interior","Solstheim, Castle Karstaag, Tower",1
"BM_KA_door_dark","Interior","Solstheim, Caves of Fjalding",1
"BM_KA_door_dark","World","Felsaad Coast Region(-18,25)",1
"BM_KA_door_dark","World","Felsaad Coast Region(-21,25)",1
"BM_KA_door_dark","World","Felsaad Coast Region(-21,26)",1
"BM_KA_door_dark","World","Hirstaang Forest Region(-22,19)",1
"BM_KA_door_dark","World","Isinfier Plains Region(-21,19)",1
"BM_KA_door_dark","World","Isinfier Plains Region(-22,21)",1
"BM_KA_door_dark","World","Moesring Mountains Region(-22,25)",1
"BM_KA_door_dark","World","Moesring Mountains Region(-23,26)",1
"BM_KA_door_dark","World","Moesring Mountains Region(-24,27)",1
"BM_KA_door_dark","World","Solstheim, Castle Karstaag(-24,26)",1
"BM_KA_door_dark","World","Solstheim, Lake Fjalding(-20,23)",1
"BM_KA_door_dark_02","Interior","Solstheim, Caves of Fjalding",1
"BM_KA_door_dark_02","Interior","Solstheim, Fjell",1
"BM_KA_door_dark_02","Interior","Solstheim, Frossel",1
"BM_KA_door_dark_02","Interior","Solstheim, Frykte",1
"BM_KA_door_dark_02","Interior","Solstheim, Halls of Penumbra",1
"BM_KA_door_dark_02","Interior","Solstheim, Kolfinna's Dwelling",1
"BM_KA_door_dark_02","Interior","Solstheim, Lair of the Udyrfrykte",1
"BM_KA_door_dark_02","Interior","Solstheim, Legge",1
"BM_KA_door_dark_02","Interior","Solstheim, Rimhull",1
"BM_KA_door_dark_02","Interior","Solstheim, Skygge",1
"BM_KA_door_dark_02","Interior","Solstheim, Solvjord",1
"BM_KA_door_dark_02","Interior","Solstheim, Stahlman's Gorge",1
"BM_KA_door_dark_SG","World","Moesring Mountains Region(-27,26)",1
"BM_KA_door_dark_udyr","World","Solstheim, Lake Fjalding(-20,23)",1
"BM_KA_glo1","Interior","Solstheim, Castle Karstaag, Banquet Hall",1
"BM_KA_glo1","Interior","Solstheim, Castle Karstaag, Throne Room",1
"BM_KA_glo1","Interior","Solstheim, Castle Karstaag, Tower",1
"BM_KA_glo1","Interior","Solstheim, Stahlman's Gorge",2
"BM_KA_glo1_bright","Interior","Solstheim, Halls of Penumbra",1
"BM_KA_glo2","Interior","Solstheim, Bjorn",6
"BM_KA_glo2","Interior","Solstheim, Castle Karstaag, Banquet Hall",2
"BM_KA_glo2","Interior","Solstheim, Castle Karstaag, Karstaag's Chambers",1
"BM_KA_glo2","Interior","Solstheim, Castle Karstaag, Throne Room",2
"BM_KA_glo2","Interior","Solstheim, Frykte",6
"BM_KA_glo2","Interior","Solstheim, Lair of the Udyrfrykte",2
"BM_KA_glo2","Interior","Solstheim, Sjobal",1
"BM_KA_glo2_5","Interior","Solstheim, Benkongerike",4
"BM_KA_glo2_5","Interior","Solstheim, Frykte",1
"BM_KA_glo2_5","Interior","Solstheim, Lair of the Udyrfrykte",2
"BM_KA_glo2_5","Interior","Solstheim, Skygge",1
"BM_KA_glo2_5_green","Interior","Solstheim, Lair of the Udyrfrykte",1
"BM_KA_glo3","Interior","Solstheim, Caves of Fjalding",11
"BM_KA_glo3","Interior","Solstheim, Domme",9
"BM_KA_glo3","Interior","Solstheim, Fjell",6
"BM_KA_glo3","Interior","Solstheim, Geilir the Mumbling's Dwelling",2
"BM_KA_glo3","Interior","Solstheim, Legge",11
"BM_KA_glo3","Interior","Solstheim, Sjobal",2
"BM_KA_glo3","Interior","Solstheim, Skygge",6
"BM_KA_glo3","Interior","Solstheim, Stahlman's Gorge",1
"BM_KA_glo4","Interior","Solstheim, Frykte",1
"BM_KA_glo_dark","Interior","Solstheim, Aesliip's Lair",2
"BM_KA_glo_dark","Interior","Solstheim, Kolfinna's Dwelling",2
"BM_KA_glo_dark","Interior","Solstheim, Sjobal",2
"BM_KA_green_big","Interior","Solstheim, Aesliip's Lair, Caverns",2
"BM_KA_green_big","Interior","Solstheim, Castle Karstaag, Karstaag's Chambers",1
"BM_KA_green_big","Interior","Solstheim, Ulfgar the Unending's Dwelling",2
"BM_KA_hall","Interior","Solstheim, Castle Karstaag, Banquet Hall",1
"BM_KA_hall_02","Interior","Solstheim, Castle Karstaag, Banquet Hall",1
"BM_KA_lamp","Interior","Solstheim, Castle Karstaag, Banquet Hall",7
"BM_KA_lamp","Interior","Solstheim, Castle Karstaag, Karstaag's Chambers",2
"BM_KA_lamp","Interior","Solstheim, Castle Karstaag, Throne Room",2
"BM_KA_throne","Interior","Solstheim, Castle Karstaag, Throne Room",1
"BM_KA_throneroom","Interior","Solstheim, Castle Karstaag, Throne Room",1
"BM_KarstCav_Door","Interior","Solstheim, Castle Karstaag, Caverns of Karstaag",1
"BM_Nordic01_Robe","Interior","Skaal Village, Bronrod the Roarer's House",1
"BM_Nordic01_Robe","Interior","Solstheim, Graring's House",1
"BM_Nordic01_shirt","Interior","Skaal Village, Bronrod the Roarer's House",1
"BM_Nordic01_shirt","Interior","Solstheim, Graring's House",1
"BM_Nordic01_shoes","Interior","Skaal Village, Bronrod the Roarer's House",1
"BM_Nordic01_shoes","Interior","Solstheim, Graring's House",1
"BM_Nordic02_pants","Interior","Skaal Village, The Blodskaal's House",1
"BM_Nordic02_pants","Interior","Skaal village, Snedbrir the Smith",1
"BM_Nordic02_shirt","Interior","Skaal Village, The Blodskaal's House",1
"BM_Nordic02_shoes","Interior","Skaal Village, Ingmar's House",1
"BM_Nordic02_shoes","Interior","Skaal Village, The Blodskaal's House",1
"BM_NordicMail_Helmet","Interior","Solstheim, Lair of the Udyrfrykte",1
"BM_NordicMail_PauldronL","Interior","Solstheim, Valbrandr Barrow",1
"BM_Wool01_pants","Interior","Skaal Village, Bronrod the Roarer's House",1
"BM_Wool01_pants","Interior","Skaal Village, Ingmar's House",1
"BM_Wool01_pants","Interior","Solstheim, Graring's House",1
"BM_Wool01_shirt","Interior","Skaal Village, Rigmor's Hut",1
"BM_Wool01_shirt","Interior","Skaal village, Snedbrir the Smith",1
"BM_Wool01_shoes","Interior","Skaal village, Snedbrir the Smith",1
"BM_Wool02_gloveL","Interior","Skaal village, Snedbrir the Smith",1
"BM_Wool02_pants","Interior","Skaal Village, Rigmor's Hut",1
"BM_Wool02_shirt","Interior","Skaal Village, Bronrod the Roarer's House",1
"BM_Wool02_shirt","Interior","Solstheim, Graring's House",1
"BM_Wool02_shoes","Interior","Skaal village, Snedbrir the Smith",1
"BM_bear_SPR_UNIQUE","World","Solstheim, Lake Fjalding(-21,23)",1
"BM_bear_be_UNIQUE","World","Isinfier Plains Region(-20,22)",1
"BM_bear_black","Interior","Solstheim, Legge",2
"BM_bear_black_fat","Interior","Solstheim, Legge",1
"BM_bear_snow_unique","World","Hirstaang Forest Region(-19,18)",2
"BM_bear_snow_unique","World","Hirstaang Forest Region(-23,16)",1
"BM_bear_snow_unique","World","Hirstaang Forest Region(-24,16)",1
"BM_bear_snow_unique","World","Hirstaang Forest Region(-26,19)",1
"BM_berserker_f4","Interior","Solstheim, Gronn",1
"BM_chest_piratetreasure","World","Isinfier Plains Region(-20,20)",1
"BM_colony_SOP01","Interior","Raven Rock, Trader",1
"BM_colony_SOP02.NIF","Interior","Raven Rock, Smith",1
"BM_colony_bar-inn01.NIF","Interior","Raven Rock, Bar",1
"BM_colony_barn01","Interior","Raven Rock, North Storehouse",1
"BM_colony_barn01","Interior","Raven Rock, South Storehouse",1
"BM_colony_barn01","Interior","Raven Rock, SouthEast Storehouse",1
"BM_colony_cave_door01","Interior","Raven Rock, Abandoned Mine Shaft",1
"BM_colony_cave_door01","Interior","Raven Rock, Mine",2
