Reference, Cell Type, Cell Name, Count
"Furn_de_rug_big_01","Interior","Mournhold, Great Bazaar",1
"Furn_de_rug_big_01","Interior","Mournhold, Ignatius Flaccus' House",1
"Furn_de_rug_big_01","Interior","Mournhold, Llethan Manor",1
"Furn_de_rug_big_01","Interior","Mournhold, Pawnbroker",2
"Furn_de_rug_big_01","Interior","Mournhold, Royal Palace: Guards' Quarters",1
"Furn_de_rug_big_01","Interior","Mournhold, Royal Palace: Helseth's Chambers",2
"Furn_de_rug_big_01","Interior","Mournhold, The Winged Guar",1
"Furn_de_rug_big_01","Interior","Mournhold, Thendas Manor",1
"Furn_de_rug_big_01","Interior","Mournhold, Trader",2
"Furn_de_rug_big_01","Interior","Mournhold, Velas Manor",2
"Furn_de_rug_big_02","Interior","Mournhold, Clothier",2
"Furn_de_rug_big_02","Interior","Mournhold, Llethan Manor",1
"Furn_de_rug_big_02","Interior","Mournhold, Museum of Artifacts",2
"Furn_de_rug_big_02","Interior","Mournhold, Royal Palace: Barenziah's Chambers",1
"Furn_de_rug_big_02","Interior","Mournhold, Royal Palace: Guards' Quarters",1
"Furn_de_rug_big_02","Interior","Mournhold, Royal Palace: Legion Depot",1
"Furn_de_rug_big_02","Interior","Mournhold, Velas Manor",1
"Furn_de_rug_big_03","Interior","Mournhold, Andoren Manor",1
"Furn_de_rug_big_03","Interior","Mournhold, Llethan Manor",2
"Furn_de_rug_big_03","Interior","Mournhold, Magic Shop",2
"Furn_de_rug_big_03","Interior","Mournhold, Royal Palace: Barenziah's Chambers",1
"Furn_de_rug_big_03","Interior","Mournhold, Sadri Manor",1
"Furn_de_rug_big_03","Interior","Mournhold, The Winged Guar",1
"Furn_de_rug_big_08","Interior","Mournhold Temple: Hall of Ministry",2
"Furn_de_rug_big_08","Interior","Mournhold Temple: Reception Area",1
"Furn_de_rug_big_08","Interior","Mournhold, Andoren Manor",1
"Furn_de_rug_big_08","Interior","Mournhold, Craftsmen's Hall",2
"Furn_de_rug_big_08","Interior","Mournhold, Great Bazaar",1
"Furn_de_rug_big_08","Interior","Mournhold, Royal Palace: Imperial Cult Services",2
"Furn_de_rug_big_08","Interior","Mournhold, Royal Palace: Reception Area",1
"Furn_de_rug_big_08","Interior","Mournhold, Secret Office",1
"Furn_de_rug_big_08","Interior","Mournhold, The Winged Guar",3
"Furn_de_rug_big_08","Interior","Mournhold, Vacant Manor",1
"Furn_de_rug_big_08","Interior","Mournhold, Velas Manor",1
"Furn_de_rug_big_09","Interior","Pelagiad, Ignatius Flaccus' House",1
"Furn_imp_altar_cure_01","Interior","Mournhold, Royal Palace: Imperial Cult Services",1
"Furn_museum_display_01","Interior","Mournhold, Museum of Artifacts",8
"Furn_museum_display_02","Interior","Mournhold, Museum of Artifacts",4
"Furn_shrine_Tribunal_cure_01","Interior","Mournhold Temple: Hall of Ministry",1
"Furn_shrine_Veloth_cure_01","Interior","Mournhold Temple: Hall of Ministry",1
"Furn_throne_01","Interior","Mournhold, Royal Palace Throne Room",1
"Furn_throne_canopy_01","Interior","Mournhold, Royal Palace Throne Room",1
"Furn_tikitorch_out","Interior","Old Mournhold: Moril Manor, Courtyard",1
"Gaenor","Interior","Mournhold, Temple Courtyard",1
"Gaenor_b","Interior","Mournhold, Temple Courtyard",1
"Galsa Andrano","Interior","Mournhold Temple: Infirmary",1
"Gee-Pop Varis","Interior","Mournhold, Temple Courtyard",1
"Geon Auline","Interior","Mournhold, Geon Auline's House",1
"Gold_001","Interior","Norenen-dur, The Wailingdelve",1
"Gold_001","Interior","Pelagiad, Ignatius Flaccus' House",4
"Gold_005","Interior","Mournhold, Royal Palace: Barenziah's Chambers",2
"Gold_005","Interior","Norenen-dur, The Wailingdelve",1
"Gold_005","Interior","Pelagiad, Ignatius Flaccus' House",2
"Gold_010","Interior","Mournhold, Royal Palace: Barenziah's Chambers",1
"Gold_025","Interior","Mournhold, Royal Palace: Imperial Cult Services",1
"Gold_025","Interior","Norenen-dur, The Wailingdelve",1
"Gold_025","Interior","Old Mournhold: Moril Manor, Courtyard",1
"Gold_025","Interior","Old Mournhold: Temple Sewers West",2
"Gold_025","Interior","Old Mournhold: Temple Sewers",1
"Gold_025","Interior","Old Mournhold: Teran Hall",1
"Gold_100","Interior","Old Mournhold: Tears of Amun-Shae",1
"Gold_100","Interior","Pelagiad, Ignatius Flaccus' House",10
"Golena Sadri","Interior","Mournhold, Sadri Manor",1
"Golena Sadri_a","Interior","Old Mournhold: Forgotten Sewer",1
"Goval Ralen","Interior","Mournhold, Temple Courtyard",1
"Granny Varis","Interior","Mournhold Temple: Reception Area",1
"Green_SPulse_256","Interior","Old Mournhold: Palace Sewers",6
"Green_SPulse_256","Interior","Old Mournhold: Residential Sewers",9
"Green_SPulse_256","Interior","Old Mournhold: Temple Sewers",10
"Green_SPulse_256","Interior","Old Mournhold: West Sewers",10
"Green_SPulse_64","Interior","Old Mournhold: Temple Crypt",3
"Guard_Helseth","Interior","Mournhold, Royal Palace: Courtyard",1
"Guard_Helseth","Interior","Mournhold, Royal Palace: Guards' Quarters",3
"Guard_Helseth","Interior","Mournhold, Royal Palace: Imperial Cult Services",2
"Guard_Helseth","Interior","Mournhold, Royal Palace: Jail",2
"Guard_Helseth","Interior","Mournhold, Royal Palace: Reception Area",2
"Guard_Helseth_attack","Interior","Mournhold, Plaza Brindisi Dorom",3
"Guard_HighOrd_Attack","Interior","Mournhold, Plaza Brindisi Dorom",3
"Hloggar the Bloody","Interior","Old Mournhold: West Sewers",1
"Imperfect","Interior","Sotha Sil, Dome of the Imperfect",1
"Imperial Guard","Interior","Mournhold, Royal Palace: Legion Depot",2
"In_DB_door01","Interior","Old Mournhold: Manor District",1
"In_DB_door01","Interior","Old Mournhold: Moril Manor, East Building",1
"In_DB_door01","Interior","Old Mournhold: Residential Ruins",1
"In_DB_door01","Interior","Old Mournhold: Teran Hall, East Bldg",1
"In_DB_door_oval","Interior","Old Mournhold: Abandoned Passageway",1
"In_DB_door_oval","Interior","Old Mournhold: Gedna Relvel's Tomb",1
"In_DB_door_oval","Interior","Old Mournhold: Manor District",1
"In_DB_door_oval","Interior","Old Mournhold: Moril Manor, Courtyard",1
"In_DB_door_oval","Interior","Old Mournhold: Moril Manor, North Building",2
"In_DB_door_oval","Interior","Old Mournhold: Residential Ruins",1
"In_DB_door_oval","Interior","Old Mournhold: Temple Catacombs",1
"In_DB_door_oval","Interior","Old Mournhold: Temple Crypt",1
"In_DB_door_oval","Interior","Old Mournhold: Temple Sewers East",1
"In_DB_door_oval","Interior","Old Mournhold: Temple Shrine",2
"In_DB_door_oval","Interior","Old Mournhold: Teran Hall",3
"In_DB_door_oval","Interior","Old Mournhold: Teran Hall, East Bldg",1
"In_DB_door_oval_02","Interior","Old Mournhold: Gedna Relvel's Tomb",2
"In_DB_door_oval_02","Interior","Old Mournhold: Moril Manor, East Building",2
"In_DB_door_oval_02","Interior","Old Mournhold: Moril Manor, North Building",1
"In_DB_door_oval_02","Interior","Old Mournhold: Temple Shrine",1
"In_DB_door_oval_02","Interior","Old Mournhold: Teran Hall",4
"In_DB_door_oval_02","Interior","Old Mournhold: Teran Hall, East Bldg",1
"In_DB_door_oval_relvel","Interior","Old Mournhold: Temple Gardens",1
"In_DB_front","Interior","Old Mournhold: Manor District",1
"In_DB_front","Interior","Old Mournhold: Residential Ruins",3
"In_DB_front","Interior","Old Mournhold: Temple Sewers West",1
"In_DB_front01","Interior","Old Mournhold: Manor District",3
"In_DB_front01","Interior","Old Mournhold: Residential Ruins",1
"In_Lava_Blacksquare","Interior","Sotha Sil, Dome of Udok",21
"In_MH_Pav_Ladder","Interior","Bamz-Amschend, Hearthfire Hall",1
"In_MH_Pav_Lava_Cave","Interior","Bamz-Amschend, Hearthfire Hall",1
"In_MH_door_01","Interior","Mournhold, Andoren Manor",1
"In_MH_door_01","Interior","Mournhold, Armory",1
"In_MH_door_01","Interior","Mournhold, Bookseller",1
"In_MH_door_01","Interior","Mournhold, Clothier",1
"In_MH_door_01","Interior","Mournhold, Craftsmen's Hall",1
"In_MH_door_01","Interior","Mournhold, Geon Auline's House",1
"In_MH_door_01","Interior","Mournhold, Ignatius Flaccus' House",1
"In_MH_door_01","Interior","Mournhold, Llethan Manor",1
"In_MH_door_01","Interior","Mournhold, Magic Shop",1
"In_MH_door_01","Interior","Mournhold, Museum of Artifacts",1
"In_MH_door_01","Interior","Mournhold, Pawnbroker",1
"In_MH_door_01","Interior","Mournhold, Royal Palace: Guards' Quarters",2
"In_MH_door_01","Interior","Mournhold, Royal Palace: Imperial Cult Services",1
"In_MH_door_01","Interior","Mournhold, Royal Palace: Legion Depot",2
"In_MH_door_01","Interior","Mournhold, Royal Palace: Reception Area",1
"In_MH_door_01","Interior","Mournhold, Sadri Manor",1
"In_MH_door_01","Interior","Mournhold, The Winged Guar",2
"In_MH_door_01","Interior","Mournhold, Thendas Manor",1
"In_MH_door_01","Interior","Mournhold, Trader",1
"In_MH_door_01","Interior","Mournhold, Vacant Manor",1
"In_MH_door_01_velas","Interior","Mournhold, Velas Manor",1
"In_MH_door_02","Interior","Mournhold Temple",3
"In_MH_door_02","Interior","Mournhold Temple: Basement",2
"In_MH_door_02","Interior","Mournhold Temple: Hall of Ministry",4
"In_MH_door_02","Interior","Mournhold Temple: High Chapel",3
"In_MH_door_02","Interior","Mournhold Temple: Infirmary",2
"In_MH_door_02","Interior","Mournhold Temple: Office of the Lord Archcanon",2
"In_MH_door_02","Interior","Mournhold Temple: Reception Area",2
"In_MH_door_02","Interior","Mournhold, Craftsmen's Hall",2
"In_MH_door_02","Interior","Mournhold, Ignatius Flaccus' House",1
"In_MH_door_02","Interior","Mournhold, Llethan Manor",3
"In_MH_door_02","Interior","Mournhold, Royal Palace: Basement",1
"In_MH_door_02","Interior","Mournhold, Royal Palace: Guards' Quarters",4
"In_MH_door_02","Interior","Mournhold, Royal Palace: Helseth's Chambers",2
"In_MH_door_02","Interior","Mournhold, Royal Palace: Imperial Cult Services",4
"In_MH_door_02","Interior","Mournhold, Royal Palace: Jail",1
"In_MH_door_02","Interior","Mournhold, Royal Palace: Legion Depot",3
"In_MH_door_02","Interior","Mournhold, Royal Palace: Reception Area",4
"In_MH_door_02","Interior","Mournhold, The Winged Guar",2
"In_MH_door_02","Interior","Mournhold, Velas Manor",1
"In_MH_door_02_bar1_uni","Interior","Mournhold, Royal Palace: Barenziah's Chambers",1
"In_MH_door_02_bar2_uni","Interior","Mournhold, Royal Palace: Barenziah's Chambers",1
"In_MH_door_02_bar4_uni","Interior","Mournhold, Royal Palace: Barenziah's Chambers",1
"In_MH_door_02_chapel","Interior","Mournhold Temple: Hall of Ministry",1
"In_MH_door_02_chapel","Interior","Mournhold Temple: Infirmary",1
"In_MH_door_02_chapel","Interior","Mournhold Temple: Office of the Lord Archcanon",1
"In_MH_door_02_hels_uni","Interior","Mournhold, Royal Palace: Reception Area",1
"In_MH_door_02_play","Interior","Mournhold, Great Bazaar",1
"In_MH_door_02_throne1","Interior","Mournhold, Royal Palace Throne Room",1
"In_MH_door_02_throne2","Interior","Mournhold, Royal Palace Throne Room",1
"In_MH_jaildoor_01","Interior","Mournhold, Royal Palace: Jail",6
"In_MH_temple_01","Interior","Mournhold Temple",1
"In_MH_temple_01","Interior","Mournhold Temple: High Chapel",1
"In_MH_temple_tower_01","Interior","Mournhold Temple: Hall of Ministry",1
"In_MH_temple_tower_01","Interior","Mournhold Temple: Infirmary",1
"In_MH_temple_tower_01","Interior","Mournhold Temple: Office of the Lord Archcanon",1
"In_MH_trapdoor_01","Interior","Mournhold, Secret Office",1
"In_M_sewer_bend","Interior","Old Mournhold: Battlefield",1
"In_M_sewer_bend","Interior","Old Mournhold: Bazaar Sewers",1
"In_M_sewer_bend","Interior","Old Mournhold: Palace Sewers",1
"In_M_sewer_bend","Interior","Old Mournhold: Residential Ruins",1
"In_M_sewer_bend","Interior","Old Mournhold: Residential Sewers",2
"In_M_sewer_bend","Interior","Old Mournhold: Temple Sewers East",3
"In_M_sewer_bend","Interior","Old Mournhold: Temple Sewers West",1
"In_M_sewer_bend","Interior","Old Mournhold: Temple Sewers",2
"In_M_sewer_bend","Interior","Old Mournhold: West Sewers",1
"In_M_sewer_door_01","Interior","Old Mournhold: Abandoned Crypt",1
"In_M_sewer_door_01","Interior","Old Mournhold: Battlefield",2
"In_M_sewer_door_01","Interior","Old Mournhold: Bazaar Sewers",4
"In_M_sewer_door_01","Interior","Old Mournhold: Forgotten Sewer",1
"In_M_sewer_door_01","Interior","Old Mournhold: Manor District",2
"In_M_sewer_door_01","Interior","Old Mournhold: Palace Sewers",5
"In_M_sewer_door_01","Interior","Old Mournhold: Residential Sewers",2
"In_M_sewer_door_01","Interior","Old Mournhold: Temple Sewers East",2
"In_M_sewer_door_01","Interior","Old Mournhold: Temple Sewers West",2
"In_M_sewer_door_01","Interior","Old Mournhold: Temple Sewers",5
"In_M_sewer_door_01","Interior","Old Mournhold: West Sewers",4
"In_M_sewer_niche_02","Interior","Old Mournhold: Abandoned Crypt",1
"In_M_sewer_niche_02","Interior","Old Mournhold: Abandoned Passageway",1
"In_M_sewer_niche_02","Interior","Old Mournhold: Battlefield",4
"In_M_sewer_niche_02","Interior","Old Mournhold: Bazaar Sewers",4
"In_M_sewer_niche_02","Interior","Old Mournhold: Forgotten Sewer",5
"In_M_sewer_niche_02","Interior","Old Mournhold: Manor District",2
"In_M_sewer_niche_02","Interior","Old Mournhold: Moril Manor, Courtyard",1
"In_M_sewer_niche_02","Interior","Old Mournhold: Palace Sewers",8
"In_M_sewer_niche_02","Interior","Old Mournhold: Residential Ruins",3
"In_M_sewer_niche_02","Interior","Old Mournhold: Residential Sewers",9
"In_M_sewer_niche_02","Interior","Old Mournhold: Temple Sewers East",2
"In_M_sewer_niche_02","Interior","Old Mournhold: Temple Sewers West",1
"In_M_sewer_niche_02","Interior","Old Mournhold: Temple Sewers",3
"In_M_sewer_niche_02","Interior","Old Mournhold: West Sewers",10
"In_M_sewer_ramp","Interior","Old Mournhold: Battlefield",1
"In_M_sewer_ramp","Interior","Old Mournhold: Bazaar Sewers",2
"In_M_sewer_ramp","Interior","Old Mournhold: Forgotten Sewer",2
"In_M_sewer_ramp","Interior","Old Mournhold: Palace Sewers",3
"In_M_sewer_ramp","Interior","Old Mournhold: Residential Ruins",4
"In_M_sewer_ramp","Interior","Old Mournhold: Residential Sewers",3
"In_M_sewer_ramp","Interior","Old Mournhold: Temple Sewers East",2
"In_M_sewer_ramp","Interior","Old Mournhold: Temple Sewers West",3
"In_M_sewer_ramp","Interior","Old Mournhold: Temple Sewers",1
"In_M_sewer_ramp","Interior","Old Mournhold: West Sewers",2
"In_M_sewer_wall","Interior","Old Mournhold: Abandoned Crypt",2
"In_M_sewer_wall","Interior","Old Mournhold: Abandoned Passageway",1
"In_M_sewer_wall","Interior","Old Mournhold: Armory Ruins",3
"In_M_sewer_wall","Interior","Old Mournhold: Battlefield",1
"In_M_sewer_wall","Interior","Old Mournhold: Bazaar Sewers",4
"In_M_sewer_wall","Interior","Old Mournhold: Manor District",1
"In_M_sewer_wall","Interior","Old Mournhold: Moril Manor, Courtyard",2
"In_M_sewer_wall","Interior","Old Mournhold: Palace Sewers",4
"In_M_sewer_wall","Interior","Old Mournhold: Residential Ruins",5
"In_M_sewer_wall","Interior","Old Mournhold: Residential Sewers",2
"In_M_sewer_wall","Interior","Old Mournhold: Tears of Amun-Shae",1
"In_M_sewer_wall","Interior","Old Mournhold: Temple Gardens",4
"In_M_sewer_wall","Interior","Old Mournhold: Temple Sewers East",2
"In_M_sewer_wall","Interior","Old Mournhold: Temple Sewers West",1
"In_M_sewer_wall","Interior","Old Mournhold: West Sewers",2
"In_OM_3way_01","Interior","Old Mournhold: Gedna Relvel's Tomb",2
"In_OM_3way_01","Interior","Old Mournhold: Moril Manor, East Building",2
"In_OM_3way_01","Interior","Old Mournhold: Moril Manor, North Building",1
"In_OM_3way_01","Interior","Old Mournhold: Teran Hall",2
"In_OM_3way_01","Interior","Old Mournhold: Teran Hall, East Bldg",3
"In_OM_4way_01","Interior","Old Mournhold: Gedna Relvel's Tomb",3
"In_OM_4way_01","Interior","Old Mournhold: Moril Manor, North Building",2
"In_OM_4way_01","Interior","Old Mournhold: Teran Hall",2
"In_OM_Amalexia","Interior","Old Mournhold: Temple Gardens",1
"In_OM_Aquaduct_End","Interior","Old Mournhold: Armory Ruins",1
"In_OM_Aquaduct_End","Interior","Old Mournhold: Bazaar Sewers",1
"In_OM_Aquaduct_End","Interior","Old Mournhold: Temple Catacombs",2
"In_OM_Aquaduct_End02","Interior","Old Mournhold: Armory Ruins",1
"In_OM_Aquaduct_End02","Interior","Old Mournhold: Manor District",2
"In_OM_Aquaduct_End02","Interior","Old Mournhold: Moril Manor, Courtyard",1
"In_OM_Aquaduct_End02","Interior","Old Mournhold: Temple Catacombs",2
"In_OM_Arch01","Interior","Old Mournhold: Armory Ruins",2
"In_OM_Arch01","Interior","Old Mournhold: Moril Manor, Courtyard",1
"In_OM_Arch01","Interior","Old Mournhold: Temple Crypt",1
"In_OM_Arch02","Interior","Old Mournhold: Armory Ruins",2
"In_OM_Arch02","Interior","Old Mournhold: Moril Manor, Courtyard",3
"In_OM_Arch03","Interior","Old Mournhold: Armory Ruins",1
"In_OM_Arch03","Interior","Old Mournhold: Moril Manor, Courtyard",2
"In_OM_Arch03","Interior","Old Mournhold: Temple Crypt",3
"In_OM_DBfloor","Interior","Old Mournhold: Abandoned Crypt",2
"In_OM_DBfloor","Interior","Old Mournhold: Gedna Relvel's Tomb",2
"In_OM_DBfloor","Interior","Old Mournhold: Temple Catacombs",2
"In_OM_DBfloor","Interior","Old Mournhold: Temple Crypt",2
"In_OM_DBfloor","Interior","Old Mournhold: Temple Sewers East",2
"In_OM_DBfloor","Interior","Old Mournhold: Temple Sewers West",2
"In_OM_DBfloor","Interior","Old Mournhold: Temple Shrine",5
"In_OM_DBfloor","Interior","Old Mournhold: Teran Hall, East Bldg",4
"In_OM_Dias","Interior","Old Mournhold: Battlefield",1
"In_OM_Dias","Interior","Old Mournhold: Bazaar Sewers",1
"In_OM_Dias","Interior","Old Mournhold: Moril Manor, Courtyard",1
"In_OM_Dias","Interior","Old Mournhold: Tears of Amun-Shae",1
"In_OM_Dias","Interior","Old Mournhold: Temple Gardens",2
"In_OM_Dias","Interior","Old Mournhold: Temple Shrine",1
"In_OM_casket","Interior","Old Mournhold: Abandoned Crypt",3
"In_OM_casket","Interior","Old Mournhold: Gedna Relvel's Tomb",8
"In_OM_casket","Interior","Old Mournhold: Temple Catacombs",5
"In_OM_casket","Interior","Old Mournhold: Temple Crypt",6
"In_OM_casket","Interior","Old Mournhold: Temple Shrine",6
"In_OM_center","Interior","Old Mournhold: Abandoned Passageway",3
"In_OM_center","Interior","Old Mournhold: Gedna Relvel's Tomb",2
"In_OM_center","Interior","Old Mournhold: Moril Manor, Courtyard",2
"In_OM_center","Interior","Old Mournhold: Temple Shrine",1
"In_OM_center","Interior","Old Mournhold: West Sewers",1
"In_OM_column01","Interior","Old Mournhold: Abandoned Crypt",1
"In_OM_column01","Interior","Old Mournhold: Battlefield",1
"In_OM_column01","Interior","Old Mournhold: Residential Ruins",1
"In_OM_column01","Interior","Old Mournhold: Tears of Amun-Shae",1
"In_OM_column01","Interior","Old Mournhold: Temple Sewers West",1
"In_OM_column01","Interior","Old Mournhold: Temple Shrine",1
"In_OM_column01","Interior","Old Mournhold: Teran Hall",1
"In_OM_column02","Interior","Old Mournhold: Armory Ruins",1
"In_OM_column02","Interior","Old Mournhold: Gedna Relvel's Tomb",2
"In_OM_column02","Interior","Old Mournhold: Temple Gardens",1
"In_OM_column02","Interior","Old Mournhold: Temple Shrine",1
"In_OM_column04","Interior","Old Mournhold: Manor District",2
"In_OM_column04","Interior","Old Mournhold: Temple Gardens",1
"In_OM_column06","Interior","Old Mournhold: Battlefield",1
"In_OM_column06","Interior","Old Mournhold: Temple Crypt",1
"In_OM_column06","Interior","Old Mournhold: Temple Gardens",3
"In_OM_column07","Interior","Old Mournhold: Armory Ruins",2
"In_OM_column07","Interior","Old Mournhold: Gedna Relvel's Tomb",1
"In_OM_column07","Interior","Old Mournhold: Residential Ruins",1
"In_OM_column07","Interior","Old Mournhold: Tears of Amun-Shae",1
"In_OM_column08","Interior","Old Mournhold: Tears of Amun-Shae",1
"In_OM_column08","Interior","Old Mournhold: Temple Gardens",1
"In_OM_column08","Interior","Old Mournhold: Temple Shrine",1
"In_OM_column09","Interior","Old Mournhold: Abandoned Passageway",2
"In_OM_column09","Interior","Old Mournhold: Manor District",1
"In_OM_column09","Interior","Old Mournhold: Moril Manor, Courtyard",5
"In_OM_column09","Interior","Old Mournhold: Temple Catacombs",7
"In_OM_column09","Interior","Old Mournhold: Temple Gardens",3
"In_OM_column09","Interior","Old Mournhold: Teran Hall",2
"In_OM_column09","Interior","Old Mournhold: Teran Hall, East Bldg",1
"In_OM_column10","Interior","Old Mournhold: Moril Manor, Courtyard",4
"In_OM_column10","Interior","Old Mournhold: Moril Manor, East Building",1
"In_OM_column10","Interior","Old Mournhold: Temple Gardens",1
"In_OM_column10","Interior","Old Mournhold: Temple Shrine",2
